2025-10-11 15:23:56 EEST | INFO     | trading_bot | Database initialized at data/trading_bot.db
2025-10-11 15:31:43 EEST | INFO     | trading_bot |   [1/4] 🔄 RVNUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:31:43 EEST | INFO     | trading_bot | Downloading historical klines for RVNUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:31:43.772604+00:00 (1 days)
2025-10-11 15:31:44 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RVNUSDT 15m
2025-10-11 15:31:44 EEST | INFO     | trading_bot | Saved 14 klines for RVNUSDT 15m
2025-10-11 15:31:44 EEST | INFO     | trading_bot |   [2/4] 🔄 RVNUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:31:44 EEST | INFO     | trading_bot | Downloading historical klines for RVNUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:31:43.772604+00:00 (1 days)
2025-10-11 15:31:44 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RVNUSDT 1h
2025-10-11 15:31:45 EEST | INFO     | trading_bot | Saved 3 klines for RVNUSDT 1h
2025-10-11 15:31:45 EEST | INFO     | trading_bot |   [3/4] 🔄 RVNUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:31:45 EEST | INFO     | trading_bot | Downloading historical klines for RVNUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:31:43.772604+00:00 (1 days)
2025-10-11 15:32:01 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RVNUSDT 4h
2025-10-11 15:32:01 EEST | INFO     | trading_bot | Saved 1 klines for RVNUSDT 4h
2025-10-11 15:32:01 EEST | INFO     | trading_bot |   [4/4] 🔄 RVNUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:32:01 EEST | INFO     | trading_bot | Downloading historical klines for RVNUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:31:43.772604+00:00 (1 days)
2025-10-11 15:32:02 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RVNUSDT 1d
2025-10-11 15:32:02 EEST | INFO     | trading_bot | Saved 0 klines for RVNUSDT 1d
2025-10-11 15:32:02 EEST | INFO     | trading_bot | ✓ RVNUSDT loaded and ready for analysis
2025-10-11 15:32:02 EEST | INFO     | trading_bot | ✅ RVNUSDT ready for analysis (65 symbols analyzing)
2025-10-11 15:32:02 EEST | INFO     | trading_bot | [66/439] Checking SFPUSDT... (15.0%)
2025-10-11 15:32:02 EEST | INFO     | trading_bot |   [1/4] 🔄 SFPUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:32:02 EEST | INFO     | trading_bot | Downloading historical klines for SFPUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:32:02.475084+00:00 (1 days)
2025-10-11 15:32:02 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SFPUSDT 15m
2025-10-11 15:32:02 EEST | INFO     | trading_bot | Saved 14 klines for SFPUSDT 15m
2025-10-11 15:32:03 EEST | INFO     | trading_bot |   [2/4] 🔄 SFPUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:32:03 EEST | INFO     | trading_bot | Downloading historical klines for SFPUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:32:02.475084+00:00 (1 days)
2025-10-11 15:32:03 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SFPUSDT 1h
2025-10-11 15:32:03 EEST | INFO     | trading_bot | Saved 3 klines for SFPUSDT 1h
2025-10-11 15:32:03 EEST | INFO     | trading_bot |   [3/4] 🔄 SFPUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:32:03 EEST | INFO     | trading_bot | Downloading historical klines for SFPUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:32:02.475084+00:00 (1 days)
2025-10-11 15:32:19 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SFPUSDT 4h
2025-10-11 15:32:20 EEST | INFO     | trading_bot | Saved 1 klines for SFPUSDT 4h
2025-10-11 15:32:20 EEST | INFO     | trading_bot |   [4/4] 🔄 SFPUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:32:20 EEST | INFO     | trading_bot | Downloading historical klines for SFPUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:32:02.475084+00:00 (1 days)
2025-10-11 15:32:20 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SFPUSDT 1d
2025-10-11 15:32:20 EEST | INFO     | trading_bot | Saved 0 klines for SFPUSDT 1d
2025-10-11 15:32:20 EEST | INFO     | trading_bot | ✓ SFPUSDT loaded and ready for analysis
2025-10-11 15:32:20 EEST | INFO     | trading_bot | ✅ SFPUSDT ready for analysis (66 symbols analyzing)
2025-10-11 15:32:21 EEST | INFO     | trading_bot | [67/439] Checking COTIUSDT... (15.3%)
2025-10-11 15:32:21 EEST | INFO     | trading_bot |   [1/4] 🔄 COTIUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:32:21 EEST | INFO     | trading_bot | Downloading historical klines for COTIUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:32:21.052445+00:00 (1 days)
2025-10-11 15:32:21 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - COTIUSDT 15m
2025-10-11 15:32:21 EEST | INFO     | trading_bot | Saved 14 klines for COTIUSDT 15m
2025-10-11 15:32:21 EEST | INFO     | trading_bot |   [2/4] 🔄 COTIUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:32:21 EEST | INFO     | trading_bot | Downloading historical klines for COTIUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:32:21.052445+00:00 (1 days)
2025-10-11 15:32:37 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - COTIUSDT 1h
2025-10-11 15:32:37 EEST | INFO     | trading_bot | Saved 3 klines for COTIUSDT 1h
2025-10-11 15:32:37 EEST | INFO     | trading_bot |   [3/4] 🔄 COTIUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:32:37 EEST | INFO     | trading_bot | Downloading historical klines for COTIUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:32:21.052445+00:00 (1 days)
2025-10-11 15:32:38 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - COTIUSDT 4h
2025-10-11 15:32:38 EEST | INFO     | trading_bot | Saved 1 klines for COTIUSDT 4h
2025-10-11 15:32:38 EEST | INFO     | trading_bot |   [4/4] 🔄 COTIUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:32:38 EEST | INFO     | trading_bot | Downloading historical klines for COTIUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:32:21.052445+00:00 (1 days)
2025-10-11 15:32:38 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - COTIUSDT 1d
2025-10-11 15:32:38 EEST | INFO     | trading_bot | Saved 0 klines for COTIUSDT 1d
2025-10-11 15:32:38 EEST | INFO     | trading_bot | ✓ COTIUSDT loaded and ready for analysis
2025-10-11 15:32:38 EEST | INFO     | trading_bot | [68/439] Checking CHRUSDT... (15.5%)
2025-10-11 15:32:38 EEST | INFO     | trading_bot |   [1/4] 🔄 CHRUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:32:38 EEST | INFO     | trading_bot | Downloading historical klines for CHRUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:32:38.800801+00:00 (1 days)
2025-10-11 15:32:39 EEST | INFO     | trading_bot | Signal generated: Break & Retest | ZILUSDT LONG | Score: 1.0
2025-10-11 15:32:54 EEST | INFO     | trading_bot | ZILUSDT LONG score=-1.0 (base=1.0, vol=1.00)
2025-10-11 15:32:54 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CHRUSDT 15m
2025-10-11 15:32:54 EEST | INFO     | trading_bot | Saved 14 klines for CHRUSDT 15m
2025-10-11 15:32:55 EEST | INFO     | trading_bot |   [2/4] 🔄 CHRUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:32:55 EEST | INFO     | trading_bot | Downloading historical klines for CHRUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:32:38.800801+00:00 (1 days)
2025-10-11 15:32:55 EEST | INFO     | trading_bot | ✅ COTIUSDT ready for analysis (67 symbols analyzing)
2025-10-11 15:32:55 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CHRUSDT 1h
2025-10-11 15:32:55 EEST | INFO     | trading_bot | Saved 3 klines for CHRUSDT 1h
2025-10-11 15:32:56 EEST | INFO     | trading_bot |   [3/4] 🔄 CHRUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:32:56 EEST | INFO     | trading_bot | Downloading historical klines for CHRUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:32:38.800801+00:00 (1 days)
2025-10-11 15:32:56 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CHRUSDT 4h
2025-10-11 15:32:56 EEST | INFO     | trading_bot | Saved 1 klines for CHRUSDT 4h
2025-10-11 15:32:56 EEST | INFO     | trading_bot |   [4/4] 🔄 CHRUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:32:56 EEST | INFO     | trading_bot | Downloading historical klines for CHRUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:32:38.800801+00:00 (1 days)
2025-10-11 15:32:56 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CHRUSDT 1d
2025-10-11 15:32:56 EEST | INFO     | trading_bot | Saved 0 klines for CHRUSDT 1d
2025-10-11 15:32:56 EEST | INFO     | trading_bot | ✓ CHRUSDT loaded and ready for analysis
2025-10-11 15:32:56 EEST | INFO     | trading_bot | ✅ CHRUSDT ready for analysis (68 symbols analyzing)
2025-10-11 15:33:12 EEST | INFO     | trading_bot | [69/439] Checking MANAUSDT... (15.7%)
2025-10-11 15:33:12 EEST | INFO     | trading_bot |   [1/4] 🔄 MANAUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:33:12 EEST | INFO     | trading_bot | Downloading historical klines for MANAUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:33:12.815538+00:00 (1 days)
2025-10-11 15:33:14 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - MANAUSDT 15m
2025-10-11 15:33:14 EEST | INFO     | trading_bot | Saved 14 klines for MANAUSDT 15m
2025-10-11 15:33:14 EEST | INFO     | trading_bot |   [2/4] 🔄 MANAUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:33:14 EEST | INFO     | trading_bot | Downloading historical klines for MANAUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:33:12.815538+00:00 (1 days)
2025-10-11 15:33:29 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - MANAUSDT 1h
2025-10-11 15:33:29 EEST | INFO     | trading_bot | Saved 3 klines for MANAUSDT 1h
2025-10-11 15:33:30 EEST | INFO     | trading_bot |   [3/4] 🔄 MANAUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:33:30 EEST | INFO     | trading_bot | Downloading historical klines for MANAUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:33:12.815538+00:00 (1 days)
2025-10-11 15:33:30 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - MANAUSDT 4h
2025-10-11 15:33:30 EEST | INFO     | trading_bot | Saved 1 klines for MANAUSDT 4h
2025-10-11 15:33:30 EEST | INFO     | trading_bot |   [4/4] 🔄 MANAUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:33:30 EEST | INFO     | trading_bot | Downloading historical klines for MANAUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:33:12.815538+00:00 (1 days)
2025-10-11 15:33:30 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - MANAUSDT 1d
2025-10-11 15:33:30 EEST | INFO     | trading_bot | Saved 0 klines for MANAUSDT 1d
2025-10-11 15:33:30 EEST | INFO     | trading_bot | ✓ MANAUSDT loaded and ready for analysis
2025-10-11 15:33:31 EEST | INFO     | trading_bot | [70/439] Checking ALICEUSDT... (15.9%)
2025-10-11 15:33:31 EEST | INFO     | trading_bot |   [1/4] 🔄 ALICEUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:33:31 EEST | INFO     | trading_bot | Downloading historical klines for ALICEUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:33:31.103794+00:00 (1 days)
2025-10-11 15:33:31 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ALICEUSDT 15m
2025-10-11 15:33:31 EEST | INFO     | trading_bot | Saved 14 klines for ALICEUSDT 15m
2025-10-11 15:33:32 EEST | INFO     | trading_bot |   [2/4] 🔄 ALICEUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:33:32 EEST | INFO     | trading_bot | Downloading historical klines for ALICEUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:33:31.103794+00:00 (1 days)
2025-10-11 15:33:32 EEST | INFO     | trading_bot | ✅ MANAUSDT ready for analysis (69 symbols analyzing)
2025-10-11 15:33:32 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ALICEUSDT 1h
2025-10-11 15:33:32 EEST | INFO     | trading_bot | Saved 3 klines for ALICEUSDT 1h
2025-10-11 15:33:32 EEST | INFO     | trading_bot |   [3/4] 🔄 ALICEUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:33:32 EEST | INFO     | trading_bot | Downloading historical klines for ALICEUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:33:31.103794+00:00 (1 days)
2025-10-11 15:33:47 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ALICEUSDT 4h
2025-10-11 15:33:47 EEST | INFO     | trading_bot | Saved 1 klines for ALICEUSDT 4h
2025-10-11 15:33:48 EEST | INFO     | trading_bot |   [4/4] 🔄 ALICEUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:33:48 EEST | INFO     | trading_bot | Downloading historical klines for ALICEUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:33:31.103794+00:00 (1 days)
2025-10-11 15:33:48 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ALICEUSDT 1d
2025-10-11 15:33:48 EEST | INFO     | trading_bot | Saved 0 klines for ALICEUSDT 1d
2025-10-11 15:33:48 EEST | INFO     | trading_bot | ✓ ALICEUSDT loaded and ready for analysis
2025-10-11 15:33:48 EEST | INFO     | trading_bot | ✅ ALICEUSDT ready for analysis (70 symbols analyzing)
2025-10-11 15:33:48 EEST | INFO     | trading_bot | [71/439] Checking HBARUSDT... (16.2%)
2025-10-11 15:33:49 EEST | INFO     | trading_bot |   [1/4] 🔄 HBARUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:33:49 EEST | INFO     | trading_bot | Downloading historical klines for HBARUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:33:48.888899+00:00 (1 days)
2025-10-11 15:33:49 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - HBARUSDT 15m
2025-10-11 15:33:49 EEST | INFO     | trading_bot | Saved 14 klines for HBARUSDT 15m
2025-10-11 15:33:49 EEST | INFO     | trading_bot |   [2/4] 🔄 HBARUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:33:49 EEST | INFO     | trading_bot | Downloading historical klines for HBARUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:33:48.888899+00:00 (1 days)
2025-10-11 15:33:50 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - HBARUSDT 1h
2025-10-11 15:33:50 EEST | INFO     | trading_bot | Saved 3 klines for HBARUSDT 1h
2025-10-11 15:33:50 EEST | INFO     | trading_bot |   [3/4] 🔄 HBARUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:33:50 EEST | INFO     | trading_bot | Downloading historical klines for HBARUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:33:48.888899+00:00 (1 days)
2025-10-11 15:34:06 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - HBARUSDT 4h
2025-10-11 15:34:06 EEST | INFO     | trading_bot | Saved 1 klines for HBARUSDT 4h
2025-10-11 15:34:06 EEST | INFO     | trading_bot |   [4/4] 🔄 HBARUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:34:06 EEST | INFO     | trading_bot | Downloading historical klines for HBARUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:33:48.888899+00:00 (1 days)
2025-10-11 15:34:07 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - HBARUSDT 1d
2025-10-11 15:34:07 EEST | INFO     | trading_bot | Saved 0 klines for HBARUSDT 1d
2025-10-11 15:34:07 EEST | INFO     | trading_bot | ✓ HBARUSDT loaded and ready for analysis
2025-10-11 15:34:07 EEST | INFO     | trading_bot | ✅ HBARUSDT ready for analysis (71 symbols analyzing)
2025-10-11 15:34:07 EEST | INFO     | trading_bot | [72/439] Checking ONEUSDT... (16.4%)
2025-10-11 15:34:07 EEST | INFO     | trading_bot |   [1/4] 🔄 ONEUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:34:07 EEST | INFO     | trading_bot | Downloading historical klines for ONEUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:34:07.466626+00:00 (1 days)
2025-10-11 15:34:07 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ONEUSDT 15m
2025-10-11 15:34:07 EEST | INFO     | trading_bot | Saved 14 klines for ONEUSDT 15m
2025-10-11 15:34:08 EEST | INFO     | trading_bot |   [2/4] 🔄 ONEUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:34:08 EEST | INFO     | trading_bot | Downloading historical klines for ONEUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:34:07.466626+00:00 (1 days)
2025-10-11 15:34:08 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ONEUSDT 1h
2025-10-11 15:34:08 EEST | INFO     | trading_bot | Saved 3 klines for ONEUSDT 1h
2025-10-11 15:34:08 EEST | INFO     | trading_bot |   [3/4] 🔄 ONEUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:34:08 EEST | INFO     | trading_bot | Downloading historical klines for ONEUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:34:07.466626+00:00 (1 days)
2025-10-11 15:34:24 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ONEUSDT 4h
2025-10-11 15:34:24 EEST | INFO     | trading_bot | Saved 1 klines for ONEUSDT 4h
2025-10-11 15:34:24 EEST | INFO     | trading_bot |   [4/4] 🔄 ONEUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:34:24 EEST | INFO     | trading_bot | Downloading historical klines for ONEUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:34:07.466626+00:00 (1 days)
2025-10-11 15:34:25 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ONEUSDT 1d
2025-10-11 15:34:25 EEST | INFO     | trading_bot | Saved 0 klines for ONEUSDT 1d
2025-10-11 15:34:25 EEST | INFO     | trading_bot | ✓ ONEUSDT loaded and ready for analysis
2025-10-11 15:34:25 EEST | INFO     | trading_bot | ✅ ONEUSDT ready for analysis (72 symbols analyzing)
2025-10-11 15:34:25 EEST | INFO     | trading_bot | [73/439] Checking DENTUSDT... (16.6%)
2025-10-11 15:34:25 EEST | INFO     | trading_bot |   [1/4] 🔄 DENTUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:34:25 EEST | INFO     | trading_bot | Downloading historical klines for DENTUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:34:25.319775+00:00 (1 days)
2025-10-11 15:34:25 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DENTUSDT 15m
2025-10-11 15:34:25 EEST | INFO     | trading_bot | Saved 14 klines for DENTUSDT 15m
2025-10-11 15:34:26 EEST | INFO     | trading_bot |   [2/4] 🔄 DENTUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:34:26 EEST | INFO     | trading_bot | Downloading historical klines for DENTUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:34:25.319775+00:00 (1 days)
2025-10-11 15:34:26 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DENTUSDT 1h
2025-10-11 15:34:26 EEST | INFO     | trading_bot | Saved 3 klines for DENTUSDT 1h
2025-10-11 15:34:26 EEST | INFO     | trading_bot |   [3/4] 🔄 DENTUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:34:26 EEST | INFO     | trading_bot | Downloading historical klines for DENTUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:34:25.319775+00:00 (1 days)
2025-10-11 15:34:27 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DENTUSDT 4h
2025-10-11 15:34:27 EEST | INFO     | trading_bot | Saved 1 klines for DENTUSDT 4h
2025-10-11 15:34:27 EEST | INFO     | trading_bot |   [4/4] 🔄 DENTUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:34:27 EEST | INFO     | trading_bot | Downloading historical klines for DENTUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:34:25.319775+00:00 (1 days)
2025-10-11 15:34:42 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DENTUSDT 1d
2025-10-11 15:34:42 EEST | INFO     | trading_bot | Saved 0 klines for DENTUSDT 1d
2025-10-11 15:34:42 EEST | INFO     | trading_bot | ✓ DENTUSDT loaded and ready for analysis
2025-10-11 15:34:43 EEST | INFO     | trading_bot | [74/439] Checking CELRUSDT... (16.9%)
2025-10-11 15:34:43 EEST | INFO     | trading_bot |   [1/4] 🔄 CELRUSDT 15m - gap detected, updating from 2025-10-11 09:01
